id,name,host_id,host_name,host_since,host_is_superhost,neighbourhood,zipcode,latitude,longitude,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,amenities,cleaning_fee,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,first_review,last_review,instant_bookable,is_business_travel_ready,calculated_host_listings_count,reviews_per_month,neighborhood
1198464,OceanView+Breakfst+Park+3bathrooms:Fabulous Blue:,5565510,Lulu,2013-03-21,t,Balboa Terrace,94127,37.73429,-122.46386000000001,t,House,Private room,2,3.0,1.0,1.0,"['Internet', 'Wifi', 'Free parking on premises', 'Breakfast', 'Free street parking', 'Heating', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Safety card', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Luggage dropoff allowed', 'Long term stays allowed', 'Host greets you', 'Shower gel', 'Trash can']",53.0,2,30,24,54,84,359,113,2013-08-14,2020-02-28,f,f,5,1.36,Oceanview/Merced/Ingleside
1200068,"Private, quiet BR - Upscale Home",6555530,Phyllis,2013-05-24,t,Sunnyside,94127,37.732890000000005,-122.44803,t,House,Private room,1,1.0,1.0,1.0,"['Internet', 'Wifi', 'Kitchen', 'Pets live on this property', 'Cat(s)', 'Heating', 'Washer', 'Dryer', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Safety card', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Ethernet connection', 'Pocket wifi', 'Patio or balcony', 'Shower gel']",100.0,30,1125,0,0,5,280,18,2013-08-19,2020-04-13,f,f,3,0.22,Glen Park
1201159,Modern Studio +View in SOMA!,6561127,Omid,2013-05-24,t,SoMa,94107,37.78067,-122.39793999999999,t,Condominium,Entire home/apt,2,1.0,0.0,0.0,"['TV', 'Internet', 'Wifi', 'Kitchen', 'Paid parking off premises', 'Elevator', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'translation missing: en.hosting_amenity_49', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Ethernet connection', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'BBQ grill', 'Patio or balcony', 'Luggage dropoff allowed', 'Long term stays allowed', 'Host greets you']",125.0,30,365,30,60,90,365,33,2013-07-16,2020-02-11,t,f,1,0.39,South of Market
1202686,"2BED 1 BA ""Cozy Central"" - Mission District",4152942,Clara,2012-11-14,f,The Castro,94103,37.76038,-122.42947,t,Condominium,Entire home/apt,3,1.0,2.0,2.0,"['TV', 'Wifi', 'Kitchen', 'Free street parking', 'Heating', 'Washer', 'Dryer', 'Smoke alarm', 'Safety card', 'Fire extinguisher', 'Essentials', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'Private living room', 'Private entrance', 'Hot water', 'Bed linens', 'Microwave', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Garden or backyard', 'Long term stays allowed', 'Baking sheet']",200.0,30,365,29,59,89,364,19,2014-08-09,2015-05-20,f,f,4,0.27,Castro/Upper Market
1203062,2 BR in the heart of the Mission!,4549697,Lu,2013-01-01,t,Mission District,94110,37.755990000000004,-122.4222,t,Apartment,Entire home/apt,4,1.0,2.0,5.0,"['TV', 'Wifi', 'Kitchen', 'Pets live on this property', 'Dog(s)', 'Cat(s)', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'Self check-in', 'Lockbox', 'Bathtub', 'High chair', 'Children’s books and toys', 'Pack ’n Play/travel crib', 'Room-darkening shades', 'Children’s dinnerware', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Patio or balcony', 'Luggage dropoff allowed']",140.0,3,21,0,0,0,0,29,2013-08-10,2019-08-18,f,f,2,0.35,Mission
1206184,In the Heart of Haight/Ashbury # 4,4677165,Ashirvadam,2013-01-12,f,Haight-Ashbury,94117,37.77113,-122.44616,t,Apartment,Private room,2,1.5,1.0,1.0,"['Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Free street parking', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Essentials', 'Lock on bedroom door', 'Hair dryer', 'Self check-in', 'Keypad', 'Hot water']",30.0,1,15,30,60,90,365,276,2013-06-15,2020-01-27,f,f,6,3.25,Haight Ashbury
1223704,4-Level Townhome in Heart of SOMA,1588519,Matthew,2012-01-10,f,SoMa,94107,37.77966,-122.40343999999999,t,House,Entire home/apt,5,1.0,2.0,2.0,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Kitchen', 'Free parking on premises', 'Pets allowed', 'Heating', 'Suitable for events', 'Washer', 'Dryer', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'Self check-in', 'Smart lock', 'Cooking basics']",120.0,29,1125,0,0,0,0,30,2013-07-02,2019-09-11,f,f,1,0.36,South of Market
1241029,Marina Designer Showplace Master RM,1700823,Jennifer,2012-02-05,t,Marina,94123,37.80365,-122.44555,t,Condominium,Private room,5,1.0,1.0,1.0,"['TV', 'Cable TV', 'Wifi', 'Kitchen', 'Paid parking off premises', 'Pets live on this property', 'Dog(s)', 'Elevator', 'Free street parking', 'Heating', 'Family/kid friendly', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'Bathtub', 'Room-darkening shades', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Patio or balcony', 'Long term stays allowed', 'Host greets you']",0.0,36,365,30,60,90,365,86,2013-07-31,2019-08-30,f,f,5,1.03,Marina
1247160,"S F,Mid Town #3",4836019,Sam,2013-01-24,f,Western Addition/NOPA,94117,37.77871,-122.4372,t,Apartment,Private room,2,1.0,1.0,1.0,"['TV', 'Cable TV', 'Wifi', 'Kitchen', 'Heating', 'Washer', 'Dryer']",30.0,30,150,0,0,29,304,13,2013-08-01,2018-09-03,f,f,14,0.16,Western Addition
1247276,Home away from home cozy room,261391,Hannah,2010-10-14,f,Richmond District,94118,37.782070000000004,-122.46565,t,House,Private room,1,1.5,1.0,2.0,"['TV', 'Internet', 'Wifi', 'Kitchen', 'Pets live on this property', 'Heating', 'Washer', 'Dryer', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50', 'Bathtub', 'Fireplace guards', 'Room-darkening shades', 'Microwave']",0.0,30,180,21,21,26,301,36,2013-08-01,2020-03-31,f,f,1,0.43,Richmond District
1249046,Studio with rooftop deck!,1257432,San Francisco Life,2011-10-06,f,Western Addition/NOPA,94102,37.78185,-122.42087,t,Condominium,Entire home/apt,2,1.0,0.0,1.0,"['TV', 'Internet', 'Wifi', 'Kitchen', 'Free parking on premises', 'Elevator', 'Heating', 'Washer', 'Dryer', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'Bathtub', 'Hot water', 'Bed linens', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove']",100.0,30,1125,24,54,84,359,20,2013-07-22,2020-01-06,f,f,25,0.24,Western Addition
1281132,Garden view one bedroom - your own SF home,200941,Yina,2010-08-14,t,Bernal Heights,94110,37.7354,-122.41795,t,Guest suite,Entire home/apt,2,1.0,1.0,1.0,"['TV', 'Wifi', 'Kitchen', 'Free street parking', 'Heating', 'Washer', 'Dryer', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'Self check-in', 'Smart lock', 'Private entrance', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Single level home', 'BBQ grill', 'Patio or balcony', 'Garden or backyard', 'Luggage dropoff allowed', 'Full kitchen']",100.0,2,29,29,54,84,87,151,2017-09-29,2020-05-26,f,f,1,4.6,Bernal Heights
1286943,Happy home in the Bernal Sun- Walkscore 90!,2666465,Elizabeth,2012-06-17,t,Bernal Heights,94110,37.73885,-122.41743000000001,t,House,Entire home/apt,6,1.0,2.0,4.0,"['Wifi', 'Kitchen', 'Free parking on premises', 'Indoor fireplace', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'Self check-in', 'Lockbox', 'Bathtub', 'Children’s books and toys', 'Window guards', 'Fireplace guards', 'Pack ’n Play/travel crib', 'Children’s dinnerware', 'Bed linens', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Oven', 'Stove', 'Garden or backyard']",110.0,2,7,0,0,0,0,13,2013-08-15,2019-10-27,f,f,3,0.16,Bernal Heights
1290935,"Beautiful Family Home; Central, Views",4263825,Sarah,2012-11-27,f,Haight-Ashbury,94117,37.76314,-122.44483999999999,t,House,Entire home/apt,5,2.0,2.0,3.0,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Kitchen', 'Free parking on premises', 'Pets live on this property', 'Cat(s)', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke alarm', 'Carbon monoxide alarm', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'translation missing: en.hosting_amenity_50', 'Private entrance', 'Hot water', 'Bed linens', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove']",75.0,4,1125,0,0,0,0,25,2013-07-04,2019-12-28,f,f,1,0.3,Haight Ashbury
1292217,Luxurious Penthouse-Awesome Views,5864730,Jan,2013-04-10,f,Lower Haight,94117,37.77167,-122.43522,t,Apartment,Entire home/apt,4,2.0,2.0,2.0,"['TV', 'Internet', 'Wifi', 'Kitchen', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'Essentials']",100.0,30,1125,0,0,0,158,6,2013-07-26,2015-06-03,f,f,1,0.07,Castro/Upper Market
1299242,"Bernal Heights Victorian Apt, Views, Spa, Garage",169184,Therese And Nelson,2010-07-17,f,Bernal Heights,94110,37.74272,-122.42143999999999,t,Apartment,Entire home/apt,3,2.0,3.0,2.0,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Kitchen', 'Free parking on premises', 'Free street parking', 'Hot tub', 'Indoor fireplace', 'Heating', 'Washer', 'Dryer', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'Private entrance', 'Hot water', 'Long term stays allowed', 'Host greets you']",120.0,365,730,0,0,0,0,5,2013-08-01,2019-11-15,f,f,2,0.06,Bernal Heights
1304068,Historic SF Residence on a park,7089140,Andrea,2013-06-24,f,Duboce Triangle,94117,37.76873,-122.43397,t,Apartment,Entire home/apt,6,2.0,3.0,4.0,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Kitchen', 'Paid parking off premises', 'Free street parking', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'Self check-in', 'Lockbox', 'Children’s books and toys', 'Pack ’n Play/travel crib', 'Hot water', 'Luggage dropoff allowed']",250.0,3,16,0,0,0,0,20,2013-08-20,2019-08-18,f,f,1,0.24,Castro/Upper Market
1304808,"Quiet, Colorful Modern Apartment with Garden Patio",1448685,Tom,2011-11-27,t,Hayes Valley,94102,37.773759999999996,-122.42733999999999,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Kitchen', 'Heating', 'Family/kid friendly', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'translation missing: en.hosting_amenity_49', 'Self check-in', 'Keypad', 'Private entrance', 'Body soap', 'Bath towel', 'Toilet paper', 'Bed linens', 'Extra pillows and blankets', 'Coffee maker', 'Rain shower', 'Walk-in shower', 'Full kitchen', 'Bedroom comforts', 'Bathroom essentials']",75.0,30,60,7,37,67,342,76,2014-05-04,2019-05-04,t,f,1,1.02,Hayes Valley
1309496,Grand Edwardian Flat in Trendy NOPA,7118153,Roy,2013-06-25,f,Western Addition/NOPA,94117,37.77601,-122.44116000000001,t,Condominium,Entire home/apt,4,2.0,3.0,3.0,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Kitchen', 'Free street parking', 'Buzzer/wireless intercom', 'Heating', 'Washer', 'Dryer', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Safety card', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50', 'Self check-in', 'Lockbox', 'Private entrance', 'Bathtub', 'Room-darkening shades', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Ethernet connection', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Luggage dropoff allowed']",150.0,3,29,0,0,0,0,35,2014-01-01,2020-01-06,f,f,1,0.45,Western Addition
1317908,"Cozy Victorian, Hip Alamo Sq Area!",3022475,Susan,2012-07-22,t,Western Addition/NOPA,94115,37.777840000000005,-122.43823,t,Apartment,Private room,1,1.5,1.0,1.0,"['TV', 'Internet', 'Wifi', 'Kitchen', 'Free street parking', 'Heating', 'Washer', 'Dryer', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Safety card', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50', 'Bathtub', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Dishes and silverware', 'Luggage dropoff allowed', 'Long term stays allowed', 'Shower gel']",30.0,3,365,0,6,36,311,134,2013-08-19,2020-03-22,t,f,3,1.62,Western Addition
1324086,One of a Kind in the Heart of Cow Hollow,7102527,Elizabeth,2013-06-25,f,Cow Hollow,94123,37.80035,-122.4314,t,Condominium,Entire home/apt,4,1.0,2.0,3.0,"['Internet', 'Wifi', 'Kitchen', 'Paid parking off premises', 'Heating', 'Washer', 'Dryer', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'translation missing: en.hosting_amenity_50', 'Self check-in', 'Smart lock', 'Private entrance', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Garden or backyard']",110.0,4,21,0,0,0,0,16,2015-06-22,2019-11-22,f,f,1,0.26,Pacific Heights
1328186,Fabulous Victorian in the Castro,7208147,MarknEric,2013-07-01,f,The Castro,94114,37.75854,-122.43683999999999,t,House,Entire home/apt,4,2.5,3.0,3.0,"['TV', 'Cable TV', 'Wifi', 'Kitchen', 'Free parking on premises', 'Indoor fireplace', 'Heating', 'Washer', 'Dryer', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50', 'Private living room', 'Private entrance', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'BBQ grill', 'Patio or balcony', 'Garden or backyard', 'Luggage dropoff allowed', 'Long term stays allowed', 'Full kitchen', 'Baking sheet', 'Barbecue utensils', 'Trash can']",150.0,7,31,23,53,83,358,4,2015-11-18,2018-09-29,f,f,1,0.07,Castro/Upper Market
1332343,Bright Contemporary Urban Nest,465520,Saundra,2011-03-27,t,Lower Haight,94114,37.7697,-122.43619,t,House,Private room,2,1.0,1.0,1.0,"['Internet', 'Wifi', 'Kitchen', 'Heating', 'Smoke alarm', 'Carbon monoxide alarm', 'Safety card', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'translation missing: en.hosting_amenity_50', 'Private entrance', 'Hot water', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Stove', 'Luggage dropoff allowed', 'Host greets you']",60.0,3,28,30,51,78,258,293,2013-07-09,2020-03-06,f,f,2,3.48,Castro/Upper Market
1336450,Flat in Prime Location,5102955,Wolfgang,2013-02-16,f,Bernal Heights,94110,37.74592,-122.41996999999999,t,Apartment,Entire home/apt,4,1.0,2.0,2.0,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Kitchen', 'Paid parking off premises', 'Doorman', 'Free street parking', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke alarm', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'Self check-in', 'Lockbox', 'Private entrance', 'Bathtub', 'Pack ’n Play/travel crib', 'Game console', 'Hot water', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove']",95.0,30,180,0,0,0,0,178,2013-07-06,2020-02-16,f,f,1,2.11,Bernal Heights
1344243,"Sunny Garden Suite, Perfect Locale",7292289,Robert,2013-07-04,f,Richmond District,94118,37.78369,-122.46976000000001,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,"['TV', 'Wifi', 'Kitchen', 'Pets live on this property', 'Dog(s)', 'Free street parking', 'Heating', 'Family/kid friendly', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hair dryer', 'Self check-in', 'Keypad', 'Hot water', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Single level home', 'BBQ grill', 'Garden or backyard']",85.0,5,90,29,53,53,53,70,2013-08-24,2020-03-07,t,f,2,0.85,Richmond District
1351626,"Upscale home/furnishings, private",6555530,Phyllis,2013-05-24,t,Sunnyside,94127,37.73403,-122.44662,t,House,Private room,1,1.0,1.0,1.0,"['Internet', 'Wifi', 'Kitchen', 'Pets live on this property', 'Free street parking', 'Heating', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Safety card', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Ethernet connection', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'EV charger', 'BBQ grill', 'Patio or balcony', 'Garden or backyard', 'Luggage dropoff allowed', 'Long term stays allowed', 'Host greets you']",140.0,30,1125,0,0,5,5,8,2015-07-31,2019-08-09,f,f,3,0.14,Glen Park
1355744,Period Carriage House with San Francisco Charm,7354696,Allen Palomino &,2013-07-08,f,Lower Haight,94117,37.77146,-122.43648,t,House,Entire home/apt,2,1.5,1.0,1.0,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Kitchen', 'Free parking on premises', 'Breakfast', 'Indoor fireplace', 'Buzzer/wireless intercom', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Safety card', 'Fire extinguisher', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'translation missing: en.hosting_amenity_49', 'Room-darkening shades', 'Hot water', 'Body soap', 'Bath towel', 'Toilet paper', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Long term stays allowed', 'Host greets you', 'Ceiling fan', 'Smart TV', 'DVD player', 'Netflix', 'Pillow-top mattress', 'En suite bathroom', 'Full kitchen', 'Bedroom comforts', 'Bathroom essentials']",450.0,30,1125,0,0,5,280,12,2014-07-29,2019-02-05,f,f,1,0.17,Castro/Upper Market
1356129,Private Garden Room in Victorian Home!,7361147,Noah,2013-07-08,t,Noe Valley,94110,37.750840000000004,-122.42341,t,Guest suite,Entire home/apt,2,1.0,1.0,1.0,"['TV', 'Cable TV', 'Wifi', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke alarm', 'Carbon monoxide alarm', 'Safety card', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'Self check-in', 'Keypad', 'Private entrance', 'Pack ’n Play/travel crib', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Patio or balcony', 'Garden or backyard', 'Luggage dropoff allowed']",129.0,2,365,0,0,0,0,319,2013-10-18,2020-02-28,t,f,1,3.94,Noe Valley
